ASIN,Model Number,Manufacturer Name,Product Title,Price,Overall Rating,Rating Count,Review Count,Bought L Month,Product Link,Product Description
B0C69Z4TKW,82YU00W7IN,Lenovo,"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN",27490,3.9,131,47,,https://www.amazon.in/Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_197?dib=eyJ2IjoiMSJ9.exAqQfRx7GOAHhLW-TECVrWLSv7sPqkF66EAX0GBjKO1TO0zjT26C00eWd8uWrHrnOHmfeTcS0LXqXML26FBxgJ9N4wZyNdG8ikXkdZE3k9oT-8tVnbjpRumEtP5pS56MhJrRykxHA79oni9Q5f-ElWQ04hJAF9YLTF3QYnAmhWU8f18VaNzvBb13ys2WhkgERu_iQhiKnT60e0QLfoxOdR8W8paO3IeybbRsp6r2W8.bhUywZ4saPtCFH6ElthNGSkfbvr8jGdclEVdI2dtmws&dib_tag=se&keywords=laptop&qid=1752473572&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-197,
B0C6Y1KGYG,V15 Gen 3,Lenovo,"Lenovo V15 Gen 3 Laptop, 15.6"" FHD Anti-Glare Display, Intel Core i5 12th Gen (1235U), 8GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi, Windows 11, MS-Office, Black, 1.5kg 1 Year Brand Warranty",42890,3.0,4,2,,https://www.amazon.in/Lenovo-V15-Gen-Anti-Glare-MS-Office/dp/B0C6Y1KGYG/ref=sr_1_222?dib=eyJ2IjoiMSJ9.5HE16Eib_LuEMF74Y7__Gz4B_qNUcu3qGfROOgol2nl_p4oMHRj69GqFSsffBFvUdz69o5z42eZvDzhw-YJJOs_tfLMErg5dGYMdESerRMHQjbGRa30Ar0DeuiQAHTha8SAIE6S_vY174mMlJZRN-GfjCsAG_Bmu4_nsghNOZVoXGoqYEFoNS59eaDB3a3IJLpX2e6N8-rt7nimGDbokWZuo0rPmbJMwtPfSdxO2X9k.oL9sm91uTuhGja0rqUuMW1Zyr3z_46bejjG51UF2SdA&dib_tag=se&keywords=laptop&qid=1752474002&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-222,
B0C7J16NYC,E14 Gen 5 AMD,Lenovo,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/AMD Radeon Graphics/Backlit/FPR/Office H&S 2021/Black/1.41 kg), 21JRS00T00",47990,4.2,61,26,50+,https://www.amazon.in/Lenovo-ThinkPad-Graphics-Keyboard-21JRS00T00/dp/B0C7J16NYC/ref=sr_1_159?dib=eyJ2IjoiMSJ9.rktwdNeRNfGeZv66RZd18IZnUlsbX6oFtvP6qFnQYEMbnBtcSe9ci0rw111LXk75Algh2eKNKCrY2_K0pgd_krZWi6ZWddsWZAYNyB-RebCsrWtBbG6DIDcpB2ZU1NSuRzvD4VIFR6WhvYYVsVPvgYkbHr4_RT0wYYIjftF2qVNf3pmuKcueoV5Np6LOXWGf7s4JxdJWe33mFA3H8mRcjek9PeKcs_ARcBmXakcamSA.X4_ng4xUzssJT0Wd_L0NM7Pyy5KSLmjRKeMydbAXu4w&dib_tag=se&keywords=laptop&qid=1752472188&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-159,Colour: Black
B0C946F286,15-fb0147AX,HP,"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, AMD 4GB Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 8GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, Blue, 2.29 kg), fb0147AX, fb0184ax",48053,3.9,41,21,200+,https://www.amazon.in/HP-Graphics-15-6-inch-Backlit-fb0147AX/dp/B0C946F286/ref=sr_1_105?dib=eyJ2IjoiMSJ9.oysJ35c8BsLFHYV3pfeq9zojpthtbN-MJACv9ZXM33EQ4aLKI7SRRS1Gsk1SsfWIwXbefKJLi13SDYX_Y4fRgXCggHPz3LQHUlyPUG79IhGMhIqZXvRpSlWFCcwiQ_jDGCEIUNS_AtIEUcy9Sm4PfcWdGpwTci0wBuTtfIa9TMwnE1ETxTSXGGnVRbxZ5zYNEZGpVWxCF4zAZ6VDAunspEuvlW6JuezNQynDWthPjO8.NhnXZOYZlyOhvM5mJ7KT4k6wOqQsONtM7aBsf3pR0BQ&dib_tag=se&keywords=laptop&qid=1752470803&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-105,
B0C9HSWD8J,AMD Ryzen 7 5700U,Lenovo,"Lenovo IdeaPad Flex 5 Ryzen 7 5700U 14"" (35.5cm) WUXGA+ IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/FHD Camera/Alexa/3 Month Game Pass/Storm Grey/1.5Kg), 82R900HFIN",63600,4.0,30,15,,https://www.amazon.in/Lenovo-Ideapad-Backlit-Fingerprint-82R900D9In/dp/B0C9HSWD8J/ref=sr_1_265?dib=eyJ2IjoiMSJ9.2igtx3cqcd5gUc-NfZX3Hx6hayfw3MfoC3Tj8OFGCcx7S7iFAcpTC6_BTIVDT7-qulQkahmW_rbOslxm-mJppLTxReEuC6maQv7XxAPJ6MWcczJ7BGveS8hPzD1Axd0J7IIAaFufNi0B8IJs0fXoUs1Z2bCpVy1tcm2_WjzNBZfs1gMQ0nOOt5L8wRmaJNd8to9zdxA3AwVe7b49e_GA6E6ah2OYvYgLtCWvrIHddTY.pmG9sh2m4cjaeUAhJCK1On0znber514KeyZ0lOwbFgE&dib_tag=se&keywords=laptop&qid=1752475341&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-265,
B0CBKVJRHY,XN97300UCFG003CRS1,Dell,"Dell XPS 9730 Laptop, Intel Core i7-13700H Processor/32GB DDR5/1TB SSD/NVIDIA RTX 4060 8GB GDDR6/17.0"" (43.18cm) UHD+ AR Touch 500 nits/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Silver/2.44kg",267210,5.0,2,1,,https://www.amazon.in/Dell-i7-13700H-Processor-43-18cm-Backlit/dp/B0CBKVJRHY/ref=sr_1_194?dib=eyJ2IjoiMSJ9.WtpsWxwMq7xJR7BSFSkndcMi6ORzbolWY3fmWDKWQpwgrUhVLExjz3pYW0eXwoD44KRXi8qcDFZBl--P-7JXefrCGUHBzgFnVE39lWbpDhvpf5LI_2gKhJZmlKQwOFeSAoA2vYjgphnXqlb4__HtV-4U-kh9DL8R_rCmJhL9u4G4AQ1j9U2xpp_iYImKKThplk5Ln6FtMF2age-asr8nqbUIolcsqeg9dSlbi-n8SzM.gskHHY5avOofeUWxjvhIsEUS_K2nviuRTrskzBFO9Wk&dib_tag=se&keywords=laptop&qid=1752473092&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-194,
B0CCJSV8GS,16-wf0052TX,HP,"HP OMEN Gaming Laptop 13th Gen, Intel® Core™ i5-13500HX, 40.9 cm (16.1"") Diagonal, FHD (1920 x 1080), 165 Hz, Anti-Glare, 300 nits, (16GB, 512GB), NVIDIA GeForce RTX4050, WIn11, B&O, 16-wf0052TX",99990,4.0,1,1,,https://www.amazon.in/HP-i5-13500HX-Diagonal-Anti-Glare-16-wf0052TX/dp/B0CCJSV8GS/ref=sr_1_132?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-132,
B0CD4BQ4SF,82XQ008VIN,Lenovo,"Lenovo Ideapad Slim 3 AMD Ryzen 5 7520U 15.6"" (39.6Cm) FHD Thin and Light Laptop (16Gb/512GB SSD/Win 11/Office 2021/Backlit Keyboard/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 82XQ008VIN",39490,3.8,244,94,50+,https://www.amazon.in/Lenovo-Ideapad-Backlit-Keyboard-82XQ008VIN/dp/B0CD4BQ4SF/ref=sr_1_64?dib=eyJ2IjoiMSJ9.JykSzEcWMAxQd-r54cVSPqXJvdluj0UsvPn0lH9rd3F-Ql9hy3ckKPEeXrPZCvNeZKEMmDrU-U8-wgSmhM58IEvS_J6ieMTm4R7vcSlIrsYNklhJ3N6LNHomNmp8BqZtSJTort53z9cbTjKNGe1IzQ77kW5jmG2Y7wso7nrk8SuzOjYUHLM-kEqY37_SkuSoK9BEg5k5BaVtfOzVeK_5vZH2JkvmFf3UPuPEXVtG7bY.0DD-H76h_eZ_aNS5kW4Iy9AoHNT7RgbfkoxnzU5_oZ8&dib_tag=se&keywords=laptop&qid=1752469299&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-64,Style Name: Slim 3 | Ryzen 5 7520 | 16GB RAM
B0CD7GZD42,9S7-17Q231-249,MSI,"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN",474490,3.7,12,12,,https://www.amazon.in/MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_97?dib=eyJ2IjoiMSJ9.ak8nenW8QLGz0L_pYqLwHVhmBIJaJHV8mF8SM9gwlwsztmxR_MQONuI_4JIjNg0pYCbEjSoIJTywnnttS26nHbCVKRQzWFNomMHNo2DpY1NXr8qY9TmNyezLMpY7wK-kC2UyzKp8iLa7r02DIh_JvpuVImz0J9v3DMEZUJC1r9VGbshP8Gu58_LcnFBxs_iCv_pYBZnwKe2Ziahnvh-vJvs4ZbCmDfS2nad9b1d8Lh8.2eX_Z8ZK_HprbCvCK8mmmrev5n6l-E4v1D3isVgPL9A&dib_tag=se&keywords=laptop&qid=1752470369&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-97,
B0CD7HHJJP,9S7-15G231-214,MSI,"MSI CreatorPro Z16 HX, Intel 13th Gen. i9-13950HX,41CM UHD 120Hz Creator Laptop (64GB/2TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3000 Ada, GDDR6 8GB/Lunar Grey/2.35Kg), B13VKTO-214IN",402990,2.0,1,1,,https://www.amazon.in/MSI-CreatorPro-i9-13950HX-Creator-B13VKTO-214IN/dp/B0CD7HHJJP/ref=sr_1_179?dib=eyJ2IjoiMSJ9.rSVsamiOfFG6CViiQaccLMJTVX6_R1XLeUgDLIojO99o6xNVdHlQ7mVWRhOqHDLo_iybVK4eD8dQUswqedgeNLDs6W2flTgt-__gxrlTXITKjwmz6GDPcWnFlKC_nBJ85mWwTnupQUkS1moLI7nmwngfjwKoHfyi1jRcfrU_gygKAduFY48CFlLFRhJdksmmHAPNKckpkRN4vu_M3VYxFx3TkP-1V22dz3kDLMy7nwc.1IocY6PMaL5Uc3bl1FKMbCTaHcnH5PnqhTk1-xewG98&dib_tag=se&keywords=laptop&qid=1752472648&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-179,
B0CDCM3532,Modern 14 C7M-063IN,MSI,"MSI Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin and Light Laptop (14 Inch, Urban Silver, 1.4 Kg)",34999,3.3,6,4,,https://www.amazon.in/MSI-Ryzen-Hexa-Core-7530U/dp/B0CDCM3532/ref=sr_1_270?dib=eyJ2IjoiMSJ9.2igtx3cqcd5gUc-NfZX3Hx6hayfw3MfoC3Tj8OFGCcx7S7iFAcpTC6_BTIVDT7-qulQkahmW_rbOslxm-mJppLTxReEuC6maQv7XxAPJ6MWcczJ7BGveS8hPzD1Axd0J7IIAaFufNi0B8IJs0fXoUs1Z2bCpVy1tcm2_WjzNBZfs1gMQ0nOOt5L8wRmaJNd8to9zdxA3AwVe7b49e_GA6E6ah2OYvYgLtCWvrIHddTY.pmG9sh2m4cjaeUAhJCK1On0znber514KeyZ0lOwbFgE&dib_tag=se&keywords=laptop&qid=1752475341&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-270,
B0CFF518HZ,Ideapad Slim 5,Lenovo,"Lenovo IdeaPad Slim 5, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, WUXGA+ IPS, 14""/35.5cm, Windows 11, MS Office 2021, Cloud Grey, 1.46Kg, 83BF000UIN, Backlit KB, FHD Camera, Alexa Laptop",59490,4.0,1049,291,,https://www.amazon.in/Lenovo-IdeaPad-12450H-Backlit-83BF000UIN/dp/B0CFF518HZ/ref=sr_1_131?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-131,Colour: 12th Gen i5 | 16GB | 512GB SSD
B0CFLMMWY2,15-eh2050au/eh3036au,HP,"HP 15 Pavilion AMD Ryzen 5 7530U, 15.6-inch FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Audio by B&O (Win 11 Home, MSO 2021, Silver, 1.75 kg), eh3036AU / EH2050AU",42999,4.2,285,68,100+,https://www.amazon.in/HP-Pavilion-Graphics-Backlit-15-eh2050au/dp/B0CFLMMWY2/ref=sr_1_41?dib=eyJ2IjoiMSJ9.EqACQTI8YCAJ_akaMKyz37u2213R7tIxH69xFzQP3dabHcKz6pC628aaZV_jR7qcdd66bGwF5e5bsRlBWY9-0lhUtqETRjhdd6ie7P5AVHyI7_jht-az06G2zRGbvZXErORnEBWh0Lb3mwiqKYy-bktvqDPHyVKUoTHVndilpkJEbzsR-qLmS_zAI_qmYvpa0IYR2rcwkxFWqWkLDcjKwNoNh7WS8IctPH0iG3k-cA4.OxbLrnNVe_KmFdhDYNWQ6sC9bMOA76Y4TCOv_-SHYTc&dib_tag=se&keywords=laptop&qid=1752468752&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-41,Style Name: R5-5625u | 8GB RAM | 512GB SSD | 14
B0CJ2KWNNQ,HP Laptop,HP,"HP Pavilion x360, 13th Gen Intel Core i5-1335U Laptop (16GB DDR4, 512GB SSD) Touchscreen, 14""/35.6cm, FHD, Win 11, Office 21, Silver, 1.51kg, Iris Xe, FPR, 5MP Camera, Backlit KB, Pen, ek1074TU",64990,3.8,169,70,500+,https://www.amazon.in/HP-Pavilion-i5-1335U-Laptop-Touchscreen/dp/B0CJ2KWNNQ/ref=sr_1_50?dib=eyJ2IjoiMSJ9.EqACQTI8YCAJ_akaMKyz37u2213R7tIxH69xFzQP3dabHcKz6pC628aaZV_jR7qcdd66bGwF5e5bsRlBWY9-0lhUtqETRjhdd6ie7P5AVHyI7_jht-az06G2zRGbvZXErORnEBWh0Lb3mwiqKYy-bktvqDPHyVKUoTHVndilpkJEbzsR-qLmS_zAI_qmYvpa0IYR2rcwkxFWqWkLDcjKwNoNh7WS8IctPH0iG3k-cA4.OxbLrnNVe_KmFdhDYNWQ6sC9bMOA76Y4TCOv_-SHYTc&dib_tag=se&keywords=laptop&qid=1752468752&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-50,Size: 512GB SSD
B0CL7CMTXS,V15,Lenovo,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",25490,4.1,196,65,400+,https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Z9TFi56zTajnQl04YKEdmlbWn3ZPo-FgZeLv_WsPntrceSzg3bdYFqgdkiKEg5JcqGFHCcOtMgPoji9HlT2plQdW7EcWFDmi451x-bN4pE_Jx-hs0HGoVztaL0_bV5HrNC8vO5rfg9YNrEM3FDKleo2eQqaIu-plUgdAV1AsjgdxNvlGig4ZXpHPRX3Tp_irIi7MEOQntbL2rxFq5_3NfiDK_c0_Z6OJ1zVW-6ElADc.N7ywBX-IkA6sMJCua9RACs6vbCAtjicNKUWI5hpZndU&dib_tag=se&keywords=laptop&qid=1752468099&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-33,
B0CP2KRYLM,82R400ERIN,Lenovo,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN",39990,4.0,360,89,,https://www.amazon.in/Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_165?dib=eyJ2IjoiMSJ9.rSVsamiOfFG6CViiQaccLMJTVX6_R1XLeUgDLIojO99o6xNVdHlQ7mVWRhOqHDLo_iybVK4eD8dQUswqedgeNLDs6W2flTgt-__gxrlTXITKjwmz6GDPcWnFlKC_nBJ85mWwTnupQUkS1moLI7nmwngfjwKoHfyi1jRcfrU_gygKAduFY48CFlLFRhJdksmmHAPNKckpkRN4vu_M3VYxFx3TkP-1V22dz3kDLMy7nwc.1IocY6PMaL5Uc3bl1FKMbCTaHcnH5PnqhTk1-xewG98&dib_tag=se&keywords=laptop&qid=1752472648&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-165,Colour: Cloud Grey
B0CP615Z5M,82YU00UPPB,Lenovo,Lenovo V15 Intel Celeron n4500 FHD 15.6 inch Laptop / 8GB DDR4 Ram and 256GB NVME SSD/Intel UHD Graphics/Windows 11 & MS-Office/Privacy Shutter/Black / 1.6kg / 1 Year Brand Warranty,21890,3.4,12,8,100+,https://www.amazon.in/Lenovo-Celeron-Graphics-MS-Office-Warranty/dp/B0CP615Z5M/ref=sr_1_62?dib=eyJ2IjoiMSJ9.JykSzEcWMAxQd-r54cVSPqXJvdluj0UsvPn0lH9rd3F-Ql9hy3ckKPEeXrPZCvNeZKEMmDrU-U8-wgSmhM58IEvS_J6ieMTm4R7vcSlIrsYNklhJ3N6LNHomNmp8BqZtSJTort53z9cbTjKNGe1IzQ77kW5jmG2Y7wso7nrk8SuzOjYUHLM-kEqY37_SkuSoK9BEg5k5BaVtfOzVeK_5vZH2JkvmFf3UPuPEXVtG7bY.0DD-H76h_eZ_aNS5kW4Iy9AoHNT7RgbfkoxnzU5_oZ8&dib_tag=se&keywords=laptop&qid=1752469299&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-62,
B0CQZ72T7H,V15,Lenovo,"Lenovo V15 Gen 4 Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, RJ-45, USB-C, HDMI, Windows 11 /MS Office (8GB LPDDR5 RAM 5500 MHz | 512GB PCIe SSD), Silver, 1 Year Brand Warranty",27480,3.6,10,4,50+,https://www.amazon.in/Lenovo-Display-Processor-Windows-Warranty/dp/B0CQZ72T7H/ref=sr_1_168?dib=eyJ2IjoiMSJ9.rSVsamiOfFG6CViiQaccLMJTVX6_R1XLeUgDLIojO99o6xNVdHlQ7mVWRhOqHDLo_iybVK4eD8dQUswqedgeNLDs6W2flTgt-__gxrlTXITKjwmz6GDPcWnFlKC_nBJ85mWwTnupQUkS1moLI7nmwngfjwKoHfyi1jRcfrU_gygKAduFY48CFlLFRhJdksmmHAPNKckpkRN4vu_M3VYxFx3TkP-1V22dz3kDLMy7nwc.1IocY6PMaL5Uc3bl1FKMbCTaHcnH5PnqhTk1-xewG98&dib_tag=se&keywords=laptop&qid=1752472648&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-168,
B0CR6MGBXM,16-xd0005AX,HP,"HP OMEN Gaming AI Laptop, AMD Ryzen7 7840HS, 6GB NVIDIA RTX4050, 16GB DDR5, 1TB SSD, (Win 11, Office 21, Black, 2.32kg), 165Hz, 7MS, IPS, 16.1inch(40.9cm), Flicker-Free, Tempest Cooling, xd0005AX",98990,3.6,4,4,,https://www.amazon.in/HP-Anti-Glare-Geforce-Dedicated-16-Xd0005Ax/dp/B0CR6MGBXM/ref=sr_1_111?dib=eyJ2IjoiMSJ9.oysJ35c8BsLFHYV3pfeq9zojpthtbN-MJACv9ZXM33EQ4aLKI7SRRS1Gsk1SsfWIwXbefKJLi13SDYX_Y4fRgXCggHPz3LQHUlyPUG79IhGMhIqZXvRpSlWFCcwiQ_jDGCEIUNS_AtIEUcy9Sm4PfcWdGpwTci0wBuTtfIa9TMwnE1ETxTSXGGnVRbxZ5zYNEZGpVWxCF4zAZ6VDAunspEuvlW6JuezNQynDWthPjO8.NhnXZOYZlyOhvM5mJ7KT4k6wOqQsONtM7aBsf3pR0BQ&dib_tag=se&keywords=laptop&qid=1752470803&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-111,
B0CRKXDX83,New Dell Gaming G15,Dell,"Dell G-series-15-5530-laptop - 15.6-inch FHD, Intel Core i5-13450HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 3050, Orange Backlit Keyboard & G-Key, Windows 11 Home, Dark Shadow Gray, 2.65 Kg",74990,4.0,1164,387,100+,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTM5MzMwNTM1OTg3MzA1OjE3NTI0NzQwMDI6c3BfYXRmX25leHQ6MzAwMzMzNzI3MDgxOTMyOjowOjo&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_210_sspa%3Fdib%3DeyJ2IjoiMSJ9.5HE16Eib_LuEMF74Y7__Gz4B_qNUcu3qGfROOgol2nl_p4oMHRj69GqFSsffBFvUdz69o5z42eZvDzhw-YJJOs_tfLMErg5dGYMdESerRMHQjbGRa30Ar0DeuiQAHTha8SAIE6S_vY174mMlJZRN-GfjCsAG_Bmu4_nsghNOZVoXGoqYEFoNS59eaDB3a3IJLpX2e6N8-rt7nimGDbokWZuo0rPmbJMwtPfSdxO2X9k.oL9sm91uTuhGja0rqUuMW1Zyr3z_46bejjG51UF2SdA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1752474002%26refinements%3Dp_123%253A110955%257C241862%257C308445%257C378555%257C391242%26rnid%3D91049095031%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB,Style Name: i5-12500H|Size: 16GB & 512GB SSD|Colour: 4GB RTX 3050 GPU+16GB+512GB
B0CSKDDGPG,Latitude 3440,Dell,"Dell Latitude 3440/Core i3-1215U/8GB/512GB SSD/14 HD/Windows 11 Pro, Intel Dual Band Wi-Fi + BT5.1/UBU/1 Year Warranty with 1Y ADP",29101,3.3,15,7,100+,https://www.amazon.in/Dell-Latitude-i3-1215U-Warranty-INDLati3440N1-1/dp/B0CSKDDGPG/ref=sr_1_53?dib=eyJ2IjoiMSJ9.JykSzEcWMAxQd-r54cVSPqXJvdluj0UsvPn0lH9rd3F-Ql9hy3ckKPEeXrPZCvNeZKEMmDrU-U8-wgSmhM58IEvS_J6ieMTm4R7vcSlIrsYNklhJ3N6LNHomNmp8BqZtSJTort53z9cbTjKNGe1IzQ77kW5jmG2Y7wso7nrk8SuzOjYUHLM-kEqY37_SkuSoK9BEg5k5BaVtfOzVeK_5vZH2JkvmFf3UPuPEXVtG7bY.0DD-H76h_eZ_aNS5kW4Iy9AoHNT7RgbfkoxnzU5_oZ8&dib_tag=se&keywords=laptop&qid=1752469299&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-53,
B0CSPG1TJZ,14IMH9,Lenovo,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3Mon Game Pass/Grey/1.4Kg), 83DA0049IN",74990,3.9,52,19,100+,https://www.amazon.in/Lenovo-IdeaPad-WUXGA-OLED-400Nits-83DA0049IN/dp/B0CSPG1TJZ/ref=sr_1_260?dib=eyJ2IjoiMSJ9.D1u0-rFXOwvNuLGJls1Vm9F_0hUsJLdubBaLlIeyAk8dvfS7h5xhL6YscPnnHM3LsS__6KmRWWFEoQ4MrJlVCAoOog98qLB1u8UOJ8DJ1NOCPRXjzP1PppWqy_90NErMOfQPbwQ3wjpzPxsfqj1ukIiBAR4GawPct0ymM9KTe6e3eQmRH8RmvG67_YeI7k0jKx1e5H-FYHz107PqWub0QTJ5u5J7ENH2zWH2vWtZGPQ.rchqLc7NiyHEleeeO7o4OffcL3kow7M7bBrYkTq2WTc&dib_tag=se&keywords=laptop&qid=1752474923&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-260,Size: WUXGA OLED | 16GB | 1TB SSD
B0CTTJ57VW,B1VFG-069IN,MSI,"MSI Prestige 16 AI Studio,Intel Core Ultra 9 185H,Built-in AI,41CM UHD+ OLED Thin and Light Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4060, GDDR6 8GB/Stellar Grey/1.9Kg),B1VFG-069IN",152991,2.6,3,2,,https://www.amazon.in/MSI-Prestige-Windows-GeForce-B1VFG-069IN/dp/B0CTTJ57VW/ref=sr_1_96?dib=eyJ2IjoiMSJ9.ak8nenW8QLGz0L_pYqLwHVhmBIJaJHV8mF8SM9gwlwsztmxR_MQONuI_4JIjNg0pYCbEjSoIJTywnnttS26nHbCVKRQzWFNomMHNo2DpY1NXr8qY9TmNyezLMpY7wK-kC2UyzKp8iLa7r02DIh_JvpuVImz0J9v3DMEZUJC1r9VGbshP8Gu58_LcnFBxs_iCv_pYBZnwKe2Ziahnvh-vJvs4ZbCmDfS2nad9b1d8Lh8.2eX_Z8ZK_HprbCvCK8mmmrev5n6l-E4v1D3isVgPL9A&dib_tag=se&keywords=laptop&qid=1752470369&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-96,
